id,rfm_r,rfm_f,rfm_m
13688,31861,2,29160.0
13690,804,3,4633.0
13691,29124,1,1592.0
13692,25116,4,216894.0
13695,30253,2,19160.0
13697,29868,1,1590.0
13698,31837,5,157770.0
13701,29916,4,10538.0
13702,29052,1,20990.0
13703,33157,1,41590.0
13705,33733,3,5451.0
13706,20964,13,377754.0
13708,27564,2,47980.0
13710,26844,1,3672.0
13711,32725,12,596176.0
13712,25716,8,164605.0
13714,33709,3,132276.65
13716,28932,1,18290.0
13719,21555,6,156900.6
13720,33061,3,91350.0
13722,32989,1,1990.0
13723,29052,1,2290.0
13725,34597,3,147150.0
13726,30325,5,285750.0
13728,32989,35,1964030.0
13729,34189,2,105920.0
13730,20844,13,465330.0
13732,34837,2,21560.0
13734,30637,2,22980.0
13735,28884,3,107910.0
13736,33733,2,9180.0
13737,29028,5,73430.0
13738,31069,1,999.0
13739,33469,2,45960.0
13741,32893,4,95543.99
13742,39589,2,22960.0
13744,32341,6,79926.0
13746,29124,1,10990.0
13747,30781,1,9990.0
13748,33133,1,29990.0
13749,35125,7,482083.0
13750,30517,2,5380.0
13752,33493,4,93840.0
13753,14412,30,1862087.4
13754,29772,1,24990.0
13756,29316,1,25490.0
13757,16812,15,223020.0
13758,28836,1,18990.0
13759,30445,1,10995.0
13760,25044,3,7170.0
13761,31333,1,50990.0
13763,29076,6,462883.0
13764,32533,2,120386.0
13765,31261,2,56188.0
13766,9828,4,73800.0
13768,30565,1,1990.0
13769,29316,4,71664.0
13772,24468,10,205986.0
13773,33205,2,53780.0
13774,33205,1,4990.0
13775,29172,4,54100.0
13777,28692,2,57160.0
13778,29052,3,93210.0
13780,28476,1,1290.0
13781,28068,1,5690.0
13782,31693,1,2990.0
13785,33325,5,95835.0
13786,30997,1,11990.0
13787,42325,1,15990.0
13788,33445,11,146500.5
13789,47269,3,74037.0
13790,22092,9,678734.0
13791,30157,1,15990.0
13793,31669,1,7790.0
13794,35053,1,19990.0
13795,32509,3,5970.0
13797,43957,8,138870.0
13799,29820,1,19990.0
13800,17235,12,120801.0
13801,34045,1,16990.0
13803,26124,6,41318.0
13804,30205,1,5990.0
13805,36349,9,1167999.5
13806,33013,2,28768.0
13808,420,17,87938.0
13810,1511,3,43559.0
13811,33229,1,499.0
13812,26988,4,242240.0
13813,27996,7,198710.0
13814,29484,1,39990.0
13816,22044,11,708058.0
13817,28428,1,7090.0
13819,28404,5,56730.0
13821,32317,8,199182.0
13822,29628,2,17980.0
13824,41077,3,25550.0
13825,30973,6,1663908.6
13826,31141,1,25990.0
13829,27372,1,7990.0
13830,45973,4,160640.0
13831,24300,20,767609.2
13832,34309,3,75050.0
13834,34045,2,16916.0
13835,27516,1,1990.0
13836,4404,9,25565.0
13838,30517,2,25760.0
13839,22428,3,176910.0
13841,34405,1,13990.0
13843,13266,4,73720.0
13844,28980,1,39990.0
13845,29460,2,55960.0
13848,14100,12,299563.5
13850,28500,2,22980.0
13852,13692,6,64250.1
13854,31405,11,930702.0
13855,27612,1,24490.0
13856,24948,4,35460.0
13858,24564,3,17079.0
13859,3564,4,48827.5
13860,29244,2,16560.0
13861,28596,17,500937.0
13862,20436,6,52411.1
13863,34117,6,7600.0
13865,29004,2,41980.5
13866,33205,2,29960.0
13869,49645,1,11990.0
13872,20508,10,238167.5
13873,29844,6,229512.0
13874,29964,1,21990.0
13875,32845,2,25742.0
13876,30229,2,28980.0
13877,23210,3,17470.0
13879,33901,2,8578.0
13880,25164,2,7580.0
13881,25644,2,1589.0
13882,28284,2,73960.0
13885,21012,16,277160.3
13886,31069,6,343207.0
13887,33757,1,65990.0
13888,33877,5,204750.0
13889,32125,1,499.0
13890,32509,1,16990.0
13891,33877,7,879410.0
13892,26988,1,1592.0
13894,26484,4,49449.0
13895,28356,1,4490.0
13897,44797,7,91346.0
13898,35101,3,338250.0
13900,25476,10,760978.1
13901,29340,2,55960.0
13902,45325,10,93104.0
13904,32989,3,70950.0
13906,27516,2,3598.0
13909,28380,1,42590.0
13910,22836,11,280669.32
13912,30181,1,9990.0
13915,20028,3,17630.0
13918,45589,1,7990.0
13919,10908,16,114790.5
13921,34069,5,123330.0
13922,27468,4,10812.8
13923,14226,3,35789.0
13924,29196,1,6090.0
13925,26988,1,10924.44
13926,29196,4,97300.0
13927,28716,2,4778.0
13928,11556,5,46294.0
13929,33901,16,840260.0
13931,20532,13,224960.0
13932,31405,2,27960.0
13934,32053,1,31590.0
13939,27156,1,47990.0
13942,6660,1,3589.0
13944,27828,1,8990.0
13945,24444,5,91573.0
13946,39589,1,3990.0
13948,26100,4,22560.0
13949,31573,1,69490.0
13950,33013,1,999.0
13951,30589,1,13491.0
13952,27684,9,305870.0
13954,22644,5,58524.05
13956,33133,3,113910.0
13958,34645,1,1990.0
13960,15228,4,135035.0
13962,30949,1,3990.0
13963,7365,1,19999.0
13964,29484,4,416694.4
13966,30829,2,34360.0
13967,26844,2,22764.0
13969,29796,3,918460.0
13970,26460,19,334305.66
13971,29700,1,2990.0
13974,21566,4,46077.0
13975,43525,1,4590.0
13976,33565,2,27960.0
13977,32029,2,6690.0
13978,34813,10,288414.0
13979,19116,35,667355.1
13980,29988,4,117440.0
13981,28884,3,93810.0
13983,16380,2,5080.0
13984,49957,1,17990.0
13986,27804,1,17990.0
13989,31741,19,2419744.0
13990,29820,2,511624.0
13991,32941,36,1934640.0
13993,26148,28,1079752.5
13995,32101,3,94710.0
13996,32341,3,176910.0
13997,28788,4,134240.0
13998,11772,7,70264.0
13999,32677,8,105670.0
14000,30277,1,18990.0
14001,28188,6,124560.0
14002,29676,1,11990.0
14005,6756,21,46818.0
14006,2268,55,231668.44
14007,33973,3,827371.2
14008,38893,2,2750.4
14013,25476,5,42930.0
14014,34837,3,37773.0
14016,33565,5,72630.0
14017,27156,1,31992.0
14019,27108,1,6990.0
14021,33301,1,4990.0
14022,28668,4,19078.2
14024,29244,8,96413.0
14026,14281,13,167210.1
14027,29820,2,27960.0
14029,28908,5,45730.0
14030,30613,10,225170.0
14032,17172,10,249087.1
14034,39877,2,40960.0
14037,30301,1,16990.0
14038,27036,9,20413.8
14039,36733,2,199000.0
14040,92,32,587045.0
14041,30373,2,19960.0
14042,31069,3,17910.0
14044,26388,3,28270.0
14046,14604,3,177954.61
14048,30661,32,271496.0
14049,3276,3,49488.0
14050,33397,2,23960.0
14051,15142,16,212010.05
14052,33613,1,15990.0
14053,30901,2,4989.0
14054,28020,2,22980.0
14055,33397,1,26990.0
14056,31717,2,47960.0
14058,8052,28,1321432.8
14059,32269,3,53570.0
14062,28116,1,15990.0
14063,28836,1,18990.0
14066,28836,4,157840.0
14067,23796,12,1024257.4
14068,30613,1,899.0
14070,31429,1,34.0
14073,28956,2,1061.0
14075,31741,2,34980.0
14076,28140,3,70745.5
14077,28380,1,22990.0
14078,32245,2,21980.0
14080,26844,5,159574.0
14083,29820,1,29990.0
14085,27828,1,23490.0
14086,20748,5,37730.0
14088,26796,2,143628.0
14090,28092,1,5490.0
14091,33301,2,23960.0
14092,3973,5,77351.0
14093,26700,2,81568.0
14096,34405,6,125740.0
14097,27276,1,4990.0
14099,27516,12,1377704.0
14100,21804,3,21550.0
14101,7096,10,408471.0
14102,25428,2,1832.05
14103,32509,4,89920.0
14105,29052,3,94110.0
14106,27156,3,26750.0
14108,25068,3,25760.05
14109,29340,1,13990.0
14110,32533,7,151226.0
14111,25452,2,27330.0
14112,29676,3,16550.0
14113,30060,1,2990.0
14115,30349,1,27730.0
14116,31789,1,15990.0
14117,16644,14,21429.5
14118,924,2,12169.0
14119,39109,2,15960.0
14121,108,27,276453.0
14122,29100,2,89510.0
14123,27156,7,56772.0
14127,30877,1,3990.0
14128,18324,19,328458.0
14129,11340,11,306646.0
14130,30517,3,50950.0
14131,43957,1,11990.0
14132,33517,1,29990.0
14133,21972,24,484798.4
14135,27636,7,117557.0
14138,27228,1,1592.0
14139,35053,1,503.2
14141,28620,1,22490.0
14143,28692,3,29910.0
14145,33037,3,139710.0
14146,25980,2,6890.0
14147,30253,3,74610.0
14149,26292,8,354420.8
14150,29172,1,3290.0
14151,37885,1,5990.0
14157,28476,3,45550.0
14158,24972,4,88617.0
14159,29412,4,39510.0
14160,31189,1,36990.0
14162,12612,4,64830.0
14168,30349,1,12990.0
14169,30229,1,2890.95
14171,45181,1,2990.0
14173,32941,8,251780.0
14174,33661,5,240700.0
14175,35029,4,77914.0
14176,27708,4,154942.0
14177,32101,2,32980.0
14178,36205,6,209340.0
14180,28788,1,28990.0
14184,29844,14,94052.0
14185,30757,2,11980.0
14186,27324,7,95590.0
14187,2772,27,101706.0
14189,34549,6,218466.0
14190,29676,2,50960.0
14191,28212,1,9990.0
14192,34189,3,30350.0
14194,25188,5,32944.0
14195,32749,3,95910.0
14197,35125,1,3990.0
14198,29508,1,1490.0
14199,32869,2,20783.0
14201,46117,5,164750.0
14204,23711,4,62950.0
14206,29460,6,123280.0
14207,2340,39,105271.39
14208,29412,1,11990.0
14209,4667,16,356323.4
14212,30349,2,37560.0
14213,27060,1,13990.0
14214,41509,1,16990.0
14215,5400,9,39552.0
14217,32173,2,2036.0
14219,2220,9,16370.0
14220,29076,2,57960.0
14221,32221,3,38970.0
14224,29772,4,111928.0
14225,30325,7,342030.0
14226,29196,5,219790.0
14227,588,15,769564.5
14228,29988,2,57212.0
14229,34237,2,16580.0
14230,31165,9,226410.0
14232,31189,1,3990.0
14234,29940,13,323025.0
14235,18300,10,145511.68
14236,29052,3,108663.0
14237,24876,6,30807.0
14238,56557,3,52550.0
14239,27396,21,1678750.0
14240,33373,5,177295.0
14241,31429,1,3990.0
14242,33253,3,481875.0
14243,29004,3,33951.0
14244,31045,4,101120.0
14245,13884,14,175206.5
14247,28476,1,23990.0
14249,15684,2,26167.0
14251,27492,2,28980.0
14253,27396,1,6790.0
14254,29292,1,9390.0
14256,28308,1,2465.0
14261,31957,1,5990.0
14262,28356,1,17990.0
14264,27660,6,187680.0
14265,27660,5,64815.0
14266,35365,1,14990.0
14269,32749,1,16990.0
14270,27780,2,966.0
14271,29460,1,8990.0
14273,31789,3,135350.0
14274,31333,3,27170.0
14278,29700,1,11990.0
14279,45565,1,3890.0
14280,29412,1,31491.0
14281,29220,1,19990.0
14284,27636,3,140840.0
14285,28956,3,57950.0
14289,10692,37,1187887.2
14290,30253,13,251812.0
14293,30253,1,17990.0
14294,44965,1,21990.0
14295,27012,2,27960.0
14297,24189,3,50086.0
14300,27372,2,4578.0
14301,27612,3,61923.0
14302,1788,35,655165.0
14304,33229,1,14990.0
14305,27084,4,92458.0
14306,31933,3,65910.0
14307,29052,9,50764.0
14308,32173,4,117508.0
14309,23796,6,170981.0
14310,29028,4,118614.0
14312,708,38,389659.0
14313,21564,3,29970.0
14314,34429,5,63270.0
14318,31573,2,89960.0
14320,31333,1,39990.0
14321,50101,1,16990.0
14322,30181,1,12990.0
14323,30421,3,47457.0
14325,21420,12,230308.0
14327,26004,10,1019512.0
14328,10932,9,108236.0
14329,33037,30,1350131.0
14330,27564,1,10990.0
14331,31789,1,112401.0
14332,27060,1,19512.0
14333,28860,2,48980.0
14335,31453,8,314064.0
14336,25692,5,43150.1
14337,29676,7,120947.0
14342,34045,3,55710.0
14343,26652,15,642570.0
14347,28068,8,156540.0
14348,33205,1,15990.0
14350,31669,2,15960.0
14351,15948,7,197850.0
14352,13842,4,12760.0
14353,18996,18,762592.0
14354,28380,2,51160.0
14356,28356,10,317096.1
14359,27228,1,43903.0
14360,27036,3,42615.0
14364,29340,2,74980.0
14365,25668,4,112980.1
14366,24564,22,776753.0
14367,31693,2,101560.0
14369,2628,17,732497.0
14370,26964,2,88991.65
14372,27108,2,103960.0
14373,27492,1,25990.0
14376,30469,2,85960.0
14377,27228,1,2490.0
14378,34333,4,36040.0
14379,30853,7,143070.0
14380,27228,1,16990.0
14381,28884,3,14910.0
14383,33517,2,29881.0
14384,27036,1,4590.0
14385,24156,33,1492241.6
14386,28692,2,33960.0
14387,29052,1,13990.0
14389,38749,1,3490.0
14390,1308,9,32059.0
14392,34189,2,17960.0
14393,33109,9,2059191.0
14394,26940,1,9990.0
14395,34333,2,7160.0
14397,30613,2,7780.0
14398,26052,2,7990.05
14399,33949,4,98240.0
14400,30325,2,31960.0
14401,27540,3,64950.0
14402,27684,3,110950.0
14403,32605,3,24510.0
14409,29340,1,19990.0
14410,1428,30,765448.0
14411,28980,7,43089.0
14412,30853,7,531430.0
14413,996,3,31386.0
14414,2124,9,126116.0
14415,28644,1,28490.5
14417,32125,1,5990.0
14418,25068,20,679086.0
14419,33829,2,9980.0
14420,28428,3,81810.0
14421,32677,2,42360.0
14423,31141,2,29980.0
14424,38773,12,405578.0
14425,29868,1,29990.0
14429,32869,1,13990.0
14430,29964,2,29980.0
14431,21684,3,145470.0
14432,27468,2,41560.0
14434,29028,1,23990.0
14435,14354,8,202868.0
14437,30925,22,1630746.0
14438,35677,1,569.0
14439,33013,1,26871.0
14441,25596,15,308980.5
14442,30325,2,10980.0
14443,32389,13,169464.64
14446,21691,6,18540.0
14448,37117,5,38750.0
14449,31213,8,290400.0
14450,30060,5,182870.0
14451,24564,21,934216.0
14452,30733,1,299.0
14455,25188,3,24550.0
14457,30421,1,17990.0
14458,27252,1,19990.0
14459,26796,3,31950.0
14460,32605,1,9990.0
14461,30108,5,116308.0
14462,33709,1,81815.0
14463,30565,1,1190.0
14464,29196,1,4490.0
14466,26580,2,88180.0
14467,28692,2,83960.0
14468,15369,53,1358340.2
14469,24468,6,89415.0
14470,3112,5,31969.0
14471,34069,2,13980.0
14472,28116,2,40560.0
14473,30012,1,13590.0
14474,27684,2,31960.0
14475,28668,2,75160.0
14476,29148,35,1077150.0
14480,30853,2,3980.0
14482,30349,1,18990.0
14483,31885,1,18790.0
14484,14919,9,58280.0
14485,31501,11,353990.0
14486,28980,1,4990.0
14489,29988,5,87275.0
14491,3714,2,11289.0
14493,38821,3,127324.5
14494,22428,9,887568.4
14495,34429,4,283840.0
14497,25524,2,7580.0
14498,26820,5,41410.0
14499,31717,1,11990.0
14502,32293,2,87960.0
14503,16044,5,45820.0
14504,27564,2,6778.0
14505,34141,7,851499.0
14507,36037,1,2690.0
14508,30132,3,37737.0
14510,12204,13,78830.0
14511,30829,1,8990.0
14513,30060,1,6990.0
14514,29652,1,19990.0
14515,33685,3,46750.0
14516,27876,1,3290.0
14517,33661,3,45950.0
14518,26892,2,20980.0
14519,28860,1,13990.0
14520,30517,1,9990.0
14521,32677,1,2990.0
14522,33277,7,140950.0
14523,29916,1,14990.0
14524,33589,5,1111110.0
14526,31981,12,1059905.0
14527,27324,8,493760.0
14531,25668,4,58060.1
14532,31885,1,1990.0
14538,31237,1,2390.0
14539,26820,2,65960.0
14540,31837,3,93210.0
14543,2124,11,57834.0
14544,28356,3,21770.0
14546,27684,2,20980.0
14547,30181,2,51960.0
14548,25308,15,1793268.36
14553,29676,2,57960.0
14554,29556,4,76141.0
14555,32005,2,19960.0
14556,32869,9,1014963.0
14557,31765,2,55960.0
14558,876,2,19389.0
14560,21828,5,954622.2
14561,29868,5,620080.1
14562,31909,2,8760.0
14563,30757,1,7990.0
14564,33541,2,16109.0
14567,23244,39,1602905.0
14568,6338,4,25799.0
14569,27612,5,211869.26
14570,31429,1,3990.0
14573,32845,2,27980.0
14574,33349,1,9790.0
14575,29196,4,47808.0
14576,27156,2,132297.9
14577,29052,3,106710.0
14579,28284,1,4990.0
14580,33397,2,71160.0
14581,26724,1,52000.0
14582,24156,6,61380.27
14583,30181,1,5990.0
14584,29748,1,10990.0
14585,16836,10,182020.0
14586,29052,6,90560.0
14587,26724,7,199690.0
14588,30349,1,7833.0
14591,24684,8,603746.6
14592,29628,2,21960.0
14593,29700,4,114900.0
14595,14388,9,210844.0
14598,33565,2,285022.4
14600,22300,5,42300.1
14601,33325,2,43960.0
14602,35101,42,5334727.54
14606,14748,25,1329208.0
14607,33901,2,9178.0
14608,30997,5,106630.0
14610,34885,1,1673.0
14611,32269,1,15990.0
14612,27324,2,49560.0
14613,17004,2,156.6
14614,26484,10,269820.0
14616,34789,4,16432.0
14617,14820,2,13080.0
14618,33109,1,49990.0
14620,27084,2,24360.0
14621,26844,1,19990.0
14623,31381,1,4990.0
14624,27372,6,251740.0
14625,38245,6,112740.0
14626,26220,12,316165.0
14628,26868,6,83920.0
14630,108,25,778073.5
14631,44101,2,71960.0
14634,33469,1,17990.0
14635,31261,1,13990.0
14636,972,10,35503.04
14637,33733,7,80400.0
14640,32581,5,177270.0
14643,30781,1,9990.0
14645,32629,6,268596.0
14646,13443,2,26780.0
14647,27492,2,45960.0
14648,25956,2,39990.0
14649,13600,4,86100.0
14650,9502,3,23950.0
14652,34021,1,30990.0
14654,23100,4,87410.0
14656,33901,2,63960.0
14658,30157,7,100720.0
14659,29940,6,71300.0
14660,25596,3,60574.0
14661,32101,3,35950.0
14662,33469,1,11990.0
14664,22572,19,1125892.0
14665,29172,2,9278.0
14666,31189,1,29990.0
14667,31453,1,27590.8
14668,29652,1,19990.0
14669,28860,1,2890.0
14671,31189,1,20990.0
14674,25500,2,5980.0
14675,28164,1,13990.0
14677,1500,8,31246.0
14678,41365,5,114540.0
14679,5292,8,32618.5
14680,30829,2,356952.0
14681,28860,1,2590.0
14682,31501,7,64632.0
14683,28716,21,803360.0
14685,33133,56,803800.8
14687,29100,3,41910.0
14688,26028,5,99400.1
14689,26988,1,16990.0
14691,23388,17,2067401.0
14692,27036,1,16990.0
14693,27060,4,43710.0
14696,44701,2,16960.0
14697,29004,1,29990.0
14698,29364,1,24990.0
14699,29820,5,67710.0
14701,32269,11,514550.0
14703,34525,1,9990.0
14705,25668,2,23980.0
14706,43717,2,14980.0
14707,34405,1,11990.0
14708,34741,3,781578.0
14710,28044,4,102636.0
14711,26844,3,25068.0
14713,27324,1,8990.0
14714,30613,4,150850.0
14715,28212,1,46990.0
14716,27324,1,12990.0
14717,30181,1,18990.0
14720,27348,5,246278.0
14721,29700,7,149930.0
14722,6468,34,1250514.0
14723,24276,8,407612.08
14724,32677,1,8490.0
14725,27036,1,8990.0
14726,31333,1,10990.0
14727,32317,2,31980.0
14729,34309,2,10380.0
14730,33541,3,81950.0
14732,22910,8,80960.0
14734,30325,3,62513.0
14735,26292,5,185272.0
14736,20268,24,655947.2
14737,1116,84,2520544.05
14738,34693,2,9989.0
14740,34045,1,12990.0
14741,27516,1,499.0
14742,24108,20,1094220.8
14743,22956,7,63897.0
14744,28884,1,20490.0
14746,29220,1,3990.0
14747,30949,7,264530.0
14748,33085,2,12980.0
14750,29916,1,11590.0
14751,30877,3,26337.0
14752,30637,1,15990.0
14754,19260,4,39560.0
14759,31933,3,33450.0
14762,20124,6,60723.0
14763,28884,1,34191.0
14764,32701,1,15990.0
14766,30805,3,107910.0
14767,30325,2,18780.0
14768,23220,5,103230.0
14769,31141,2,25960.0
14770,31813,3,32610.0
14772,28884,1,5590.0
14773,26676,1,12990.0
14774,27300,1,2990.0
14777,26556,6,113672.0
14778,28836,4,53440.0
14780,27132,1,6490.0
14781,11916,39,959473.0
14782,22812,6,55330.0
14784,13355,6,89903.0
14787,30925,1,3890.0
14789,26196,5,116350.01
14792,10740,33,1756147.0
14793,27684,1,8990.0
14796,30901,2,35960.0
14797,26652,4,101542.0
14798,34957,1,14534.91
14799,2436,79,4989082.17
14800,32797,2,24960.0
14802,31645,4,11948.0
14803,28716,1,11990.0
14804,20748,3,15850.0
14806,27012,4,77070.0
14807,32341,5,73007.0
14808,28188,3,86950.0
14811,27636,1,5990.0
14812,33013,3,65910.0
14814,8714,16,249950.0
14817,29820,4,140700.0
14819,29244,4,68960.0
14820,34213,1,5990.0
14821,1321,8,93421.0
14823,31741,2,60679.4
14824,27780,1,3390.0
14825,28572,1,4490.0
14826,32845,2,31960.0
14827,27540,1,15990.0
14828,33421,1,17990.0
14829,33085,10,78140.0
14830,4212,63,4920562.45
14831,33421,3,232211.0
14834,21612,12,94170.1
14839,29508,8,543360.0
14840,27324,2,27960.0
14841,32917,1,29990.0
14842,31021,1,5990.0
14843,27396,7,677810.0
14844,23080,8,17984.0
14845,25188,1,1290.0
14847,30325,8,831280.0
14848,4116,49,211032.0
14849,27084,1,6990.0
14850,30613,1,12990.0
14851,33541,1,15790.0
14855,34597,1,9990.0
14856,31813,1,49990.0
14858,29892,8,1834092.0
14862,27516,1,9990.0
14863,28476,2,59980.0
14864,17028,24,3619115.2
14866,34333,38,2909395.48
14868,30805,3,202824.7
14869,30517,5,141306.0
14872,31261,2,135960.0
14873,27468,1,7690.0
14874,28956,1,32990.0
14876,31645,1,2990.0
14877,31069,1,3990.0
14879,28428,15,280536.0
14881,30349,13,213627.37
14882,27060,1,11990.0
14883,34765,2,27160.0
14884,34213,3,66950.0
14888,30349,2,21595.0
14889,31813,5,272970.0
14891,24828,27,2161196.72
14892,5964,17,2686767.0
14893,30661,1,7990.0
14894,30829,2,67960.0
14895,32653,6,165240.0
14896,30517,8,129264.0
14897,28116,1,699.0
14898,26844,1,10501.0
14899,30253,5,55110.0
14900,28788,4,103920.0
14901,26916,21,913911.0
14902,28068,16,31800.0
14904,35053,3,70950.0
14905,28476,5,29050.0
14906,32101,2,26980.0
14907,34213,9,509417.0
14909,44965,8,78250.0
14911,29988,3,43150.0
14913,33421,1,3490.0
14915,35053,14,467064.0
14916,34021,1,17990.0
14917,29508,2,83960.0
14918,31141,2,31960.0
14921,26340,4,11069.0
14924,27828,1,14990.0
14925,28356,1,25990.0
14927,30469,4,72900.0
14928,29556,2,3238.0
14930,28716,3,31473.0
14931,32557,3,9864.0
14932,34477,1,17990.0
14933,30589,9,326004.0
14934,31285,12,189600.0
14935,16572,59,1880772.37
14936,29964,18,61596.0
14937,34261,1,9490.0
14938,32893,4,207312.0
14939,28668,1,9990.0
14942,29916,4,170244.0
14947,27228,1,9990.0
14948,32749,3,162210.0
14951,30805,3,19710.0
14952,13428,5,113626.0
14953,28908,3,82550.0
14954,17316,4,801954.1
14955,34117,1,14990.0
14956,22356,7,84330.0
14957,34141,1,4990.0
14959,25740,3,7879.0
14965,41341,2,25160.0
14966,30253,2,65960.0
14967,34885,9,199630.0
14968,22908,2,18990.1
14971,30517,2,39960.0
14974,16956,17,277789.7
14976,27396,2,10980.0
14977,32197,8,845400.0
14978,30589,11,233480.58
14981,25620,2,12980.0
14983,30733,6,153240.0
14985,28596,1,39990.0
14986,32485,7,111230.0
14987,32341,2,18245.5
14988,28020,4,103920.0
14989,34381,2,17960.0
14990,33805,8,89480.0
14991,32341,1,8990.0
14992,29508,2,75360.0
14993,32581,2,59960.0
14994,24180,21,512072.0
14995,4022,5,122282.0
14996,32893,3,26970.0
14998,31765,2,53960.0
14999,28092,1,14990.0
15000,5762,2,43988.0
15001,30589,1,12990.0
15003,32941,2,23960.0
15005,1236,10,105549.0
15006,32221,2,32760.0
15008,29532,1,27954.0
15009,34069,19,524533.0
15010,32773,1,5990.0
15011,26676,2,5990.0
15013,34741,2,75960.0
15014,32173,10,428340.0
15015,27660,9,215205.57
15016,33925,10,430080.0
15018,19932,4,32560.0
15019,29748,1,4990.0
15021,21708,9,241230.0
15023,42421,2,4978.0
15025,30421,2,21980.0
15026,27756,4,25684.0
15027,29124,2,64960.0
15029,21210,43,717979.0
15030,30084,2,11580.0
15031,31717,1,11990.0
15032,27924,1,14490.0
15033,34717,4,60440.0
15034,32629,3,34402.0
15035,29172,1,1990.0
15036,30108,2,14480.0
15038,29028,1,2990.0
15039,25644,13,226083.8
15040,44101,9,53208.0
15042,26556,2,9280.0
15044,26988,2,37960.0
15047,28068,2,27560.0
15049,27012,4,97945.0
15050,2364,48,616676.2
15052,30661,1,71307.0
15053,29364,1,3990.0
15055,27468,1,29990.0
15059,33445,3,43950.0
15060,28932,2,2996.0
15061,28500,2,12960.0
15062,6900,64,2076041.12
15063,84,46,996244.03
15064,26700,6,484332.0
15065,25284,8,60716.0
15066,19670,3,62472.0
15067,12910,4,31156.0
15071,31333,3,188910.0
15072,29412,6,281040.0
15073,29052,3,61710.0
15076,1452,22,342294.0
15079,34549,6,115520.0
15080,29652,3,33768.0
15081,23220,2,16960.0
15084,34717,3,56750.0
15085,28812,2,95960.0
15086,31453,4,205416.0
15087,4751,7,106735.0
15088,20283,2,23980.0
15089,26820,1,19990.0
15090,32749,2,36478.0
15091,29412,3,26910.0
15092,4428,5,44071.0
15093,36757,2,6360.0
15095,19044,5,61899.0
15097,27228,1,1490.0
15098,20556,2,1290.1
15099,31597,7,110130.0
15100,15924,12,149970.0
15103,29772,4,90400.0
